id,node,status,type,p_specified,q_specified
5100,1099,1,0,1076376.3870267826,205035.0217722246
5101,1100,1,0,974887.2455658196,219288.48656458105
5102,1101,1,0,1074505.5073250562,204272.64758141286
5103,1102,1,0,974349.7636907079,194763.75423995368
5104,1103,1,0,913341.3452702144,193700.8388314834
5105,1104,1,0,949136.8456866427,204342.0448906166
5106,1105,1,0,1044032.6971123009,191696.99242286838
5107,1106,1,0,1009229.4998837645,211483.18572654837
5108,1107,1,0,1028380.762054227,209746.4525002875
5109,1108,1,0,943615.9375445303,205401.99572080292
5110,1109,1,0,954756.8626182501,189230.02353129716
5111,1110,1,0,954187.4558307366,194661.02046098668
5112,1111,1,0,994188.083307591,189170.45770276905
5113,1112,1,0,969992.6990583551,215859.86860454516
5114,1113,1,0,926925.3815042531,188628.96239965502
5115,1114,1,0,912138.5385885423,208355.24519005037
5116,1115,1,0,1005882.142754231,198972.81362786022
5117,1116,1,0,906883.0351489943,218453.7066205575
5118,1117,1,0,1068815.4729339795,212814.9643247065
5119,1118,1,0,1075043.4951074955,211081.00643713734
5120,1119,1,0,927887.5134743619,218859.6972391475
5121,1120,1,0,1086743.694588032,207843.08445515897
5122,1121,1,0,958402.1353056153,180044.44433562452
5123,1122,1,0,997172.3538827477,203792.13890148944
5124,1123,1,0,1098796.2646325107,185316.60148198868
5125,1124,1,0,917764.0194985585,197052.7375201296
5126,1125,1,0,1050191.2444534525,193602.81318033382
5127,1126,1,0,1032472.0505381948,215577.5354640359
5128,1127,1,0,1058632.39822067,184063.83434096104
5129,1128,1,0,989215.0654286009,181519.70617695502
5130,1129,1,0,933727.6648872881,210828.44106071242
5131,1130,1,0,934818.6263673966,202352.5619723916
5132,1131,1,0,1022995.6972393488,186265.45347979586
5133,1132,1,0,1082964.4325103501,182340.0738974877
5134,1133,1,0,1083846.9182921466,184551.9754864281
5135,1134,1,0,1080173.996668422,194715.63707801574
5136,1135,1,0,1057968.157960587,195769.5054099202
5137,1136,1,0,1046631.2966101808,214095.6302156758
5138,1137,1,0,1005087.775715243,196085.5826820079
5139,1138,1,0,978926.5280274663,182263.6705146637
5140,1139,1,0,902963.1434154379,209742.80537054568
5141,1140,1,0,983079.8966804706,186043.71073728552
5142,1141,1,0,1074307.399417674,205510.8690225185
5143,1142,1,0,994900.8896712548,194279.3997301564
5144,1143,1,0,968949.2652753907,194856.81123086822
5145,1144,1,0,1077310.867172524,195144.16509641727
5146,1145,1,0,903863.2862095666,185797.3476662347
5147,1146,1,0,969241.6471912608,186654.08803012574
5148,1147,1,0,1064596.2923212321,219949.26443015074
5149,1148,1,0,966832.6041725896,199407.45392566232
5150,1149,1,0,909523.6334362844,187778.5645560542
5151,1150,1,0,945812.101108755,195499.31656594487
5152,1151,1,0,1065283.3219450118,195968.4108808703
5153,1152,1,0,1048285.7219069601,201143.59546475127
5154,1153,1,0,1032729.8409426684,187888.9510267047
5155,1154,1,0,907762.3616928431,189866.8184496794
5156,1155,1,0,920246.5329518866,208106.72750335417
5157,1156,1,0,1013845.1042423329,211747.5378958935
5158,1157,1,0,980519.2787028482,190419.686616101
5159,1158,1,0,1072208.1710969922,202621.22099393755
5160,1159,1,0,994579.7594338809,215653.74996233423
5161,1160,1,0,969562.5126752729,196356.08804556125
5162,1161,1,0,951488.9156756796,185308.30077940878
5163,1162,1,0,1014179.2156790101,216853.6852814189
5164,1163,1,0,1029760.4617850456,206554.41694071968
5165,1164,1,0,1071684.7720261354,208004.84196589296
5166,1165,1,0,975188.086055551,212133.0043384576
5167,1166,1,0,924799.4742327253,214858.75753375384
5168,1167,1,0,1001828.3725691508,201832.85806351766
5169,1168,1,0,1084535.1204817004,207307.1955724123
5170,1169,1,0,915633.696956347,190116.241261971
5171,1170,1,0,1042153.3009584072,183724.8418589743
5172,1171,1,0,952259.3521851221,190547.48351423067
5173,1172,1,0,1041541.7130674238,182064.93160248324
5174,1173,1,0,968996.2283584209,197054.91707295435
5175,1174,1,0,914658.5593520381,198336.06153089175
5176,1175,1,0,1006281.5451875724,218832.74212220628
5177,1176,1,0,1074703.63616718,217222.12754704707
5178,1177,1,0,954145.993662423,186006.6895928339
5179,1178,1,0,1027698.4728021594,188060.99535072222
5180,1179,1,0,1017296.4172537195,187828.99338736775
5181,1180,1,0,913028.8052959413,197956.9679251887
5182,1181,1,0,1027289.960932374,183765.38663009682
5183,1182,1,0,1009943.6089553309,197473.39542527782
5184,1183,1,0,951048.3785091453,186875.11532446227
5185,1184,1,0,946865.1899343113,215864.46179102152
5186,1185,1,0,906374.0900416814,185899.3802889132
5187,1186,1,0,1003633.9740002806,207305.63664344818
5188,1187,1,0,982063.9373053665,189614.31332513862
5189,1188,1,0,954869.4859967113,205975.9445377971
5190,1189,1,0,1042580.3634929496,218811.42570337618
5191,1190,1,0,1040701.5619002915,196876.61862353075
5192,1191,1,0,949107.903118512,201385.55066024698
5193,1192,1,0,1045313.2382527817,184663.68084779455
5194,1193,1,0,911961.8390066616,188966.32979825066
5195,1194,1,0,983849.4640391286,206686.9766960444
5196,1195,1,0,901828.7254068912,201542.25076352037
5197,1196,1,0,958174.93496,193400.6201670717
5198,1197,1,0,986645.9891722458,198400.99163585342
5199,1198,1,0,980356.1095155028,183495.72333395746
5200,1199,1,0,931828.7420190596,199734.37478795205
5201,1200,1,0,977311.3565724165,219868.06711485857
5202,1201,1,0,1053923.900757381,203314.05072364773
5203,1202,1,0,1009567.0116293851,181999.8396564328
5204,1203,1,0,1035346.3065907608,202617.207001627
5205,1204,1,0,1003180.0313490378,210657.787212298
5206,1205,1,0,1056598.07957532,188667.62609886934
5207,1206,1,0,936929.8432503699,206386.66146575016
5208,1207,1,0,966160.4698501183,198191.16612581754
5209,1208,1,0,908875.4653397504,196917.55764910323
5210,1209,1,0,1088369.7940693505,207506.74384597162
5211,1210,1,0,1063881.0995406606,205100.98857177526
5212,1211,1,0,1017021.6820608045,218834.1981850563
5213,1212,1,0,997942.7756591538,211612.07852014643
5214,1213,1,0,946282.1922249781,184078.44538440646
5215,1214,1,0,936265.3984170312,193692.1646748829
5216,1215,1,0,992136.5711066138,215575.4814985698
5217,1216,1,0,1018525.1062507266,205704.4037103259
5218,1217,1,0,976989.8093602802,206784.79754488598
5219,1218,1,0,980823.1891544664,204322.7646033715
5220,1219,1,0,1007162.0009556501,192316.26168218473
5221,1220,1,0,916720.4958783466,184904.15684397003
5222,1221,1,0,1014981.1291684534,182924.45712068226
5223,1222,1,0,990611.1137118614,215962.43750167897
5224,1223,1,0,1016527.8147941701,219066.51837354363
5225,1224,1,0,957576.1645730885,205996.53733914046
5226,1225,1,0,1086950.9791190815,193976.17010621133
5227,1226,1,0,1006716.1095096295,213887.1388454343
5228,1227,1,0,966266.9369916425,180358.14148820064
5229,1228,1,0,1098045.103688824,196244.90306361575
5230,1229,1,0,921894.9994518482,209441.09869568262
5231,1230,1,0,965011.8991617411,186738.26923694054
5232,1231,1,0,923698.1032793471,207902.94459532932
5233,1232,1,0,1098652.442948762,195676.58728876975
5234,1233,1,0,1052747.7216498891,206169.6128001524
5235,1234,1,0,984192.3018730035,181957.35762418943
5236,1235,1,0,981885.7908745079,181170.62735811778
5237,1236,1,0,1090448.3287915627,196375.52832196915
5238,1237,1,0,1015848.0374658001,217629.3952026583
5239,1238,1,0,1015204.9229690192,186893.15711454704
5240,1239,1,0,1090322.7157733499,187517.59481557613
5241,1240,1,0,925629.2287039192,194498.05751016052
5242,1241,1,0,986970.1672051172,219094.90024428727
5243,1242,1,0,1010810.9826487948,212233.6240618292
5244,1243,1,0,1053796.7462042696,196089.04989631518
5245,1244,1,0,914929.8473249237,184789.24919550886
5246,1245,1,0,1098543.4542118434,214397.81052432672
5247,1246,1,0,969143.652062937,213311.21133735433
5248,1247,1,0,1079973.4771751708,216935.8037905291
5249,1248,1,0,1075041.1984447946,187448.7960035368
5250,1249,1,0,1058693.0092633355,182225.40630276376
5251,1250,1,0,1061305.4092433755,203076.34792657674
5252,1251,1,0,1046987.2510117291,201988.2224667648
5253,1252,1,0,1019503.7986048677,181480.85495888247
5254,1253,1,0,906291.1559006146,212485.22415559218
5255,1254,1,0,958211.273475748,212288.57034274383
5256,1255,1,0,1040700.8246259324,202597.90658860735
5257,1256,1,0,920992.1868950627,182641.6961632772
5258,1257,1,0,976796.2978307687,217010.07580688846
5259,1258,1,0,945252.663024235,196889.62991677516
5260,1259,1,0,1028337.5591543394,199868.07437113018
5261,1260,1,0,905019.1908025327,207811.4601906677
5262,1261,1,0,1083681.5349025016,203987.7719273353
5263,1262,1,0,1016082.5366329262,213411.9296658098
5264,1263,1,0,1066567.6807265724,187470.26111076123
5265,1264,1,0,984459.8294293822,212770.79128067408
5266,1265,1,0,1046966.7933718838,213775.5213828047
5267,1266,1,0,925888.6617836483,197578.6824403887
5268,1267,1,0,1041790.6434919355,209206.4501764689
5269,1268,1,0,914360.9835064673,208477.61426039293
5270,1269,1,0,1025245.6918408578,193956.52314928515
5271,1270,1,0,960821.7198347412,181160.3739878008
5272,1271,1,0,978397.9629277699,192279.80430553202
5273,1272,1,0,986300.2742336306,208349.8246577039
5274,1273,1,0,929096.3815909727,199198.4972740599
5275,1274,1,0,1058570.6576566482,189945.38362901937
5276,1275,1,0,1072736.8771062098,217318.3785596053
5277,1276,1,0,922567.9218167032,184628.01977696613
5278,1277,1,0,1029040.3992557023,200687.59954676643
5279,1278,1,0,1080715.514806046,212078.07621030667
5280,1279,1,0,1000378.5123648483,182747.62035505188
5281,1280,1,0,919774.0956799285,197939.64043372934
5282,1281,1,0,960914.3237986709,217725.17718293573
5283,1282,1,0,1033169.1644543115,190821.2231681764
5284,1283,1,0,971391.7244689607,183231.30879651083
5285,1284,1,0,949937.6088992492,192750.856016418
5286,1285,1,0,1028389.6689091586,186902.1493875671
5287,1286,1,0,1035436.739885227,184705.9742307591
5288,1287,1,0,1078825.222139067,205057.462300857
5289,1288,1,0,1015494.524017839,187490.86759078802
5290,1289,1,0,1048174.1301387675,189442.08647526312
5291,1290,1,0,1059608.6441959993,211158.18348633577
5292,1291,1,0,1087879.1505626333,211307.729261287
5293,1292,1,0,972989.0370680493,200426.08985516572
5294,1293,1,0,1025373.8082388195,190700.72260130648
5295,1294,1,0,1060010.3236531136,193163.92169376745
5296,1295,1,0,926027.2156217815,182380.8571315296
5297,1296,1,0,1032001.8761962635,190588.45476707583
5298,1297,1,0,1070315.1396834138,210897.27394262646
5299,1298,1,0,923041.590295847,202211.2491200344
5300,1299,1,0,1093474.779203546,213169.23700589527
5301,1300,1,0,1074447.912845422,190510.26798166358
5302,1301,1,0,1045095.68183327,193595.2661580942
5303,1302,1,0,1065612.5325370464,184106.0886584317
5304,1303,1,0,1037022.819660308,205796.1727846916
5305,1304,1,0,952263.628702886,205286.45902056506
5306,1305,1,0,1082176.1913982744,204606.63319482113
5307,1306,1,0,936808.6020706195,192246.49654107858
5308,1307,1,0,970311.686762527,192446.7739375265
5309,1308,1,0,1036881.4963337905,218000.11121484797
5310,1309,1,0,1000782.0326665476,211610.28208680163
5311,1310,1,0,1088877.014520704,194977.77662151065
5312,1311,1,0,909255.7395503945,210132.0641843719
5313,1312,1,0,1046998.0657123872,192130.06310886887
5314,1313,1,0,953825.9767658412,208133.12629004355
5315,1314,1,0,931281.0264409475,213737.92900882522
5316,1315,1,0,1072125.8057390524,202653.93715462906
5317,1316,1,0,943760.9969794897,217960.12224072067
5318,1317,1,0,947056.3157065932,192360.04161427938
5319,1318,1,0,988366.4098823902,200829.19793762194
5320,1319,1,0,991103.4644260325,180008.2779392826
5321,1320,1,0,1072439.2919388437,180949.54485636094
5322,1321,1,0,1076310.121980495,212912.70980180116
5323,1322,1,0,1087339.8215728663,192558.538007307
5324,1323,1,0,935941.3999412158,182171.46104963488
5325,1324,1,0,1037548.5393850299,186262.35406135762
5326,1325,1,0,933566.2969448376,189215.71687331944
5327,1326,1,0,955723.8117812867,188543.863368519
5328,1327,1,0,1021483.447047268,200444.6377346598
5329,1328,1,0,1030137.3182990865,205681.9286188238
5330,1329,1,0,1071031.1512368503,181469.06618551156
5331,1330,1,0,1011542.3320134566,195437.6635946959
5332,1331,1,0,1057852.9330302798,189142.1899278423
5333,1332,1,0,1021790.3437931681,190783.73696091885
5334,1333,1,0,946934.2369660962,193113.47940253693
5335,1334,1,0,912715.1483332961,209855.44911486955
5336,1335,1,0,1076262.0120941224,180679.4043801714
5337,1336,1,0,1030488.4830281981,202516.02651692863
5338,1337,1,0,1081078.7800435368,207414.4090694063
5339,1338,1,0,983716.9950184672,203127.84176109364
5340,1339,1,0,925442.8968639774,186486.0048094056
5341,1340,1,0,944767.3892661722,199323.6037664456
5342,1341,1,0,953364.8221390701,184021.77554388298
5343,1342,1,0,1003701.6892242245,207913.19084107855
5344,1343,1,0,919287.8164731446,209158.11277861334
5345,1344,1,0,904733.633542376,207957.62493676483
5346,1345,1,0,1090617.0509772848,198270.6744255594
5347,1346,1,0,913178.1514732195,191307.282347059
5348,1347,1,0,929502.7626597091,200037.46294091514
5349,1348,1,0,936160.6894534599,219855.2679275729
5350,1349,1,0,983913.1608125704,195493.64747624446
5351,1350,1,0,912832.8173235455,203943.60872706573
5352,1351,1,0,924860.6645290386,190469.65861040162
5353,1352,1,0,959827.8496978262,183924.6396723219
5354,1353,1,0,1066002.7677455014,184421.16042198133
5355,1354,1,0,996601.0062377286,191562.50318696263
5356,1355,1,0,947308.9131521691,188931.8341162531
5357,1356,1,0,1033972.8751952699,211751.90020185043
5358,1357,1,0,981782.6716695698,192741.13213527738
5359,1358,1,0,1046207.1222567623,190766.56925133182
5360,1359,1,0,1074092.147788261,191755.10144000358
5361,1360,1,0,910250.5127072015,198813.70503377102
5362,1361,1,0,959981.0714495559,198638.15050876804
5363,1362,1,0,958405.2894963397,219480.58517574015
5364,1363,1,0,1094907.2124530426,204701.40822645204
5365,1364,1,0,1081312.023455899,192517.43863456545
5366,1365,1,0,1057578.5786499234,210602.10126861546
5367,1366,1,0,971062.902724671,208858.8692184361
5368,1367,1,0,918723.4854397263,189303.24744450048
5369,1368,1,0,941980.3525785895,205030.8535202204
5370,1369,1,0,940352.4345454251,191342.28800590028
5371,1370,1,0,954471.8780694952,217733.9796015472
5372,1371,1,0,1089599.9467794218,213265.86383721195
5373,1372,1,0,990304.3924333454,199602.63869171654
5374,1373,1,0,974915.4592000596,198433.18149597044
5375,1374,1,0,928300.7698803513,190839.37850215318
5376,1375,1,0,937020.2612758137,215236.24621563093
5377,1376,1,0,1037994.6328128367,185333.3903142005
5378,1377,1,0,986081.9027272142,193025.7047155667
5379,1378,1,0,902988.5787752974,209577.10054674593
5380,1379,1,0,988041.9632291422,194466.38936416554
5381,1380,1,0,936430.2203353506,199531.57066715223
5382,1381,1,0,954327.802820955,200311.05379142234
5383,1382,1,0,950078.6699804688,191705.81058047665
5384,1383,1,0,985032.6076922632,204436.45845609327
5385,1384,1,0,1068512.5844080595,191146.18577852868
5386,1385,1,0,965474.8502029951,205786.9967906057
5387,1386,1,0,1098969.073227367,189230.64072604553
5388,1387,1,0,944154.7165692456,212812.2168243066
5389,1388,1,0,1059613.9234754208,193160.47242569298
5390,1389,1,0,902950.0142197105,197180.72192693985
5391,1390,1,0,1008696.7315642472,210406.17722637093
5392,1391,1,0,1032189.4114635277,206885.06012627322
5393,1392,1,0,1060676.1260133446,210994.87525303612
5394,1393,1,0,994650.7829776792,184192.50307403388
5395,1394,1,0,1062867.1141106633,204070.96000126388
5396,1395,1,0,906602.6953835571,211539.64239176028
5397,1396,1,0,978667.8853488445,192564.51585396
5398,1397,1,0,1003009.6707176637,206862.4132663884
5399,1398,1,0,1084969.275560603,181040.71092334564
5400,1399,1,0,960934.304647451,181617.79603783085
5401,1400,1,0,1068626.2680547172,208141.51236506886
5402,1401,1,0,954114.0436614946,210775.36643042852
5403,1402,1,0,1026675.9629148357,206405.22138952813
5404,1403,1,0,1050085.942652245,186439.0914825421
5405,1404,1,0,1020091.9628188628,200705.71725267437
5406,1405,1,0,968095.704032722,209224.95278249827
5407,1406,1,0,986848.0219298654,198802.7232941061
5408,1407,1,0,941846.892104551,209558.16072581796
5409,1408,1,0,902120.0886134289,199889.30587432635
5410,1409,1,0,1007528.972450207,190703.38111315257
5411,1410,1,0,933704.6719692238,193918.4498676006
5412,1411,1,0,921173.6068900566,208847.31909978332
5413,1412,1,0,1016226.6275256906,181670.7587018238
5414,1413,1,0,1090765.960443045,210870.4867649591
5415,1414,1,0,1094877.9569544452,205710.80789788874
5416,1415,1,0,1088422.7441428564,212126.15669758836
5417,1416,1,0,961732.8828908476,210165.91578951167
5418,1417,1,0,924321.3033879222,200253.9742534922
5419,1418,1,0,1081754.4233760738,200984.8153157669
5420,1419,1,0,1089342.3858802584,195270.84090314596
5421,1420,1,0,1004830.7150818557,202779.81858442692
5422,1421,1,0,1092099.5367091259,208307.26052020458
5423,1422,1,0,1018963.0245587633,182628.36337928596
5424,1423,1,0,944611.3666114784,184934.5555490509
5425,1424,1,0,1002231.6666492444,219632.69911351474
5426,1425,1,0,1067510.8808662896,199553.40441570315
5427,1426,1,0,1002878.6753408905,181652.36052432563
5428,1427,1,0,1067057.8324049294,195273.24042357894
5429,1428,1,0,905530.3422360655,216971.8444194086
5430,1429,1,0,987975.3533766742,206982.8644514774
5431,1430,1,0,1008009.4655333105,211586.163312865
5432,1431,1,0,1092475.8493279736,204838.62306408412
5433,1432,1,0,923383.8245736955,203528.88160859584
5434,1433,1,0,906341.5492095343,193793.64599887788
5435,1434,1,0,914797.5988531394,191428.4161115582
5436,1435,1,0,1079745.7683718514,188473.87873792773
5437,1436,1,0,1056501.9989559348,195855.65703161276
5438,1437,1,0,973841.3303588232,213775.7561593879
5439,1438,1,0,982532.9125199871,219296.27674586425
5440,1439,1,0,939769.7828223506,215179.6058338195
5441,1440,1,0,954217.4307136475,202212.58832187773
5442,1441,1,0,923965.497655926,181874.91276858997
5443,1442,1,0,974553.4730644544,187171.34087191362
5444,1443,1,0,997640.6516041195,189719.6814047135
5445,1444,1,0,907774.7424777746,208731.73098782985
5446,1445,1,0,966760.0581054628,186892.07962686286
5447,1446,1,0,1089594.7050717094,199542.36662428276
5448,1447,1,0,1012591.6992331314,218488.94193158328
5449,1448,1,0,923630.8800883506,187290.77405188142
5450,1449,1,0,1042040.956552804,202431.52925356536
5451,1450,1,0,983054.373626273,184486.20132621916
5452,1451,1,0,1016792.0169055955,197657.8150441162
5453,1452,1,0,1034213.2465811111,192016.8682746398
5454,1453,1,0,980502.0113932263,192320.6567869772
5455,1454,1,0,940186.3983378253,200320.5573305519
5456,1455,1,0,1065827.7515224786,181377.29196200997
5457,1456,1,0,997075.8104823092,210084.05772651004
5458,1457,1,0,1026810.8617432495,219721.02479851485
5459,1458,1,0,911447.7516918612,186469.68998464773
5460,1459,1,0,963935.951288993,180249.08819994025
5461,1460,1,0,1003893.2427076348,205625.38724609665
5462,1461,1,0,983747.2773944827,196693.61157375074
5463,1462,1,0,1075455.7627040423,204476.076612264
5464,1463,1,0,952700.4627527947,192785.83653782672
5465,1464,1,0,940164.9263511032,190585.72019543638
5466,1465,1,0,1034032.44215363,205510.55696395738
5467,1466,1,0,952329.33595594,201589.2746176936
5468,1467,1,0,1072126.3047308107,190735.17723554626
5469,1468,1,0,904979.2402087988,191043.45089208573
5470,1469,1,0,1088144.6106824488,180820.49802679082
5471,1470,1,0,924310.5316842551,186948.96995798167
5472,1471,1,0,1041261.717642284,219147.45953606846
5473,1472,1,0,1017661.8281703038,183539.91796745872
5474,1473,1,0,991599.3311314303,211322.81877847642
5475,1474,1,0,935817.7534000834,191833.61464902456
5476,1475,1,0,1033514.9001034028,192713.38733604096
5477,1476,1,0,1045771.5811382582,211805.89675906286
5478,1477,1,0,1066156.394866589,202050.69028861984
5479,1478,1,0,975758.9842896225,204738.52312416327
5480,1479,1,0,937254.1904779648,188182.60752930614
5481,1480,1,0,1063740.8752705927,212691.11169738468
5482,1481,1,0,981372.5250107878,198696.2455852903
5483,1482,1,0,985950.6226632211,198095.35153503274
5484,1483,1,0,945558.2552175709,188731.53968101545
5485,1484,1,0,1066555.8309374538,206683.28304652614
5486,1485,1,0,1095155.7516126852,186408.9947061597
5487,1486,1,0,1084689.0863640402,210623.09838200078
5488,1487,1,0,1005514.9491145656,206130.07068359575
5489,1488,1,0,1067525.3455161124,201105.1053152179
5490,1489,1,0,1029476.4782705556,219070.80316486082
5491,1490,1,0,1044059.2547997601,183138.9718538747
5492,1491,1,0,1043360.8951713877,218955.0371365578
5493,1492,1,0,978145.8863547744,181737.12643899146
5494,1493,1,0,1045465.1185556594,192365.84014966537
5495,1494,1,0,1083585.113203539,187301.55160135817
5496,1495,1,0,975333.7310728237,180947.08076355953
5497,1496,1,0,987740.4940273362,187600.14894922505
5498,1497,1,0,1019418.4631198049,209847.46101123153
5499,1498,1,0,955967.9766163236,185349.24814435837
5500,1499,1,0,923948.7137446718,190189.46810062663
5501,1500,1,0,1065684.2827926339,197322.77049448702
5502,1501,1,0,938592.84925366,191345.48844772961
5503,1502,1,0,969984.9062185562,188158.26873652491
5504,1503,1,0,1007905.6565260743,202779.0755406973
5505,1504,1,0,1055916.1667473447,207820.58099297876
5506,1505,1,0,949160.8422730082,186300.2515524491
5507,1506,1,0,1080775.9424473906,213025.3976105338
5508,1507,1,0,901487.9657281021,180937.08285428674
5509,1508,1,0,997765.4637319065,213533.59877892214
5510,1509,1,0,1085067.8579925322,187758.42443894496
5511,1510,1,0,1061869.2083878315,196640.31612127283
5512,1511,1,0,1030394.3098729607,192621.68820279808
5513,1512,1,0,925194.3773589061,208301.81278126393
5514,1513,1,0,961613.8616680523,181188.92824154452
5515,1514,1,0,1093358.6075488261,197151.80611294898
5516,1515,1,0,919861.5430884918,212497.0637362722
5517,1516,1,0,1069720.8639177822,192054.00334216247
5518,1517,1,0,1036552.9833207674,184809.4675289047
5519,1518,1,0,977416.1751109988,188860.678966613
5520,1519,1,0,949116.6762528799,218591.43002784962
5521,1520,1,0,906935.1435185553,202029.29874357668
5522,1521,1,0,1027280.6927054949,193353.9426829876
5523,1522,1,0,948602.7553721474,211855.87682862632
5524,1523,1,0,934202.8624706933,206021.5893961666
5525,1524,1,0,1099958.838185851,213512.0753191978
5526,1525,1,0,984743.5208453601,207268.0472949608
5527,1526,1,0,1017693.8269445859,206084.38460553836
5528,1527,1,0,962287.0777214058,200199.47412783682
5529,1528,1,0,915289.7321323962,189279.47475788585
5530,1529,1,0,979947.8670353857,186269.03487122583
5531,1530,1,0,931897.556427944,187130.98967743432
5532,1531,1,0,1010303.9355733109,198096.78982683076
5533,1532,1,0,1024412.2708647248,219239.5013619301
5534,1533,1,0,1021396.1952635768,189010.62524557058
5535,1534,1,0,953081.4044112219,187897.31167965237
5536,1535,1,0,1055366.2489600913,199871.9917538282
5537,1536,1,0,922719.4042317647,214948.70160514
5538,1537,1,0,979139.4642015479,204384.40649463123
5539,1538,1,0,1094923.427182547,203344.07144593692
5540,1539,1,0,1001616.1605579585,216313.35141356968
5541,1540,1,0,1079094.4821760326,198233.50391048926
5542,1541,1,0,1036512.8484398403,207112.29191085172
5543,1542,1,0,959290.8134579511,186531.40106885732
5544,1543,1,0,1013758.7634928324,181443.02145226588
5545,1544,1,0,1064578.8597579848,210425.08000015587
5546,1545,1,0,1041766.4979357198,217126.1934384342
5547,1546,1,0,1091598.068217936,198688.6543957685
5548,1547,1,0,1034963.4703128026,218983.01566754893
5549,1548,1,0,1070690.487224705,206165.49394717446
5550,1549,1,0,987898.3258744054,209701.86505723314
5551,1550,1,0,911697.6246655643,180927.25239400286
5552,1551,1,0,1050723.4536013908,185180.95084431575
5553,1552,1,0,1062377.1331500611,195778.67130089845
5554,1553,1,0,1090303.8973675058,182559.37734329895
5555,1554,1,0,1000577.2829857613,190792.251459889
5556,1555,1,0,920217.2458256787,201645.71974399386
5557,1556,1,0,901257.122216886,188408.82616556008
5558,1557,1,0,990360.9761385047,193846.74450844192
5559,1558,1,0,1072634.1653679868,191436.0166891228
5560,1559,1,0,964426.6915711046,216429.8365136422
5561,1560,1,0,934293.0441960507,204983.1996459021
5562,1561,1,0,979174.8043282833,182605.58734651387
5563,1562,1,0,1059382.8006052275,219924.34411751528
5564,1563,1,0,984491.207021782,203931.96742355713
5565,1564,1,0,1067421.2517958283,211429.55131463608
5566,1565,1,0,1001010.4739766943,191367.5941778947
5567,1566,1,0,950371.7859561596,214770.18730529104
5568,1567,1,0,915350.1082972072,203612.97835261008
5569,1568,1,0,997826.5266071967,199668.6567177983
5570,1569,1,0,1060976.1758243847,186081.69559096522
5571,1570,1,0,1097704.4929408347,192583.2609191917
5572,1571,1,0,1065203.8815238115,186667.0530359656
5573,1572,1,0,1051880.0918015372,207025.93421748
5574,1573,1,0,1059014.179751231,219965.70691152045
5575,1574,1,0,1036674.9806151361,200631.00999844488
5576,1575,1,0,1039733.075466249,210337.32374102328
5577,1576,1,0,992084.6093684278,189154.78383745835
5578,1577,1,0,943616.2151666511,180875.03540893507
5579,1578,1,0,1051699.0059180607,193982.261589967
5580,1579,1,0,1051718.3057924455,185209.18584042022
5581,1580,1,0,1034443.3541289091,181721.05238019562
5582,1581,1,0,1018751.5062672072,181031.20112518137
5583,1582,1,0,1039472.8966638171,211678.88473931066
5584,1583,1,0,982478.6998623904,194244.48458030145
5585,1584,1,0,946423.1588318052,214155.22382749495
5586,1585,1,0,993488.9890542065,210247.73090273433
5587,1586,1,0,1023971.1119185846,185831.51859241974
5588,1587,1,0,934028.4160933986,190489.55926562668
5589,1588,1,0,1071633.7830499802,192957.60034173733
5590,1589,1,0,1077788.012017795,205190.7755797914
5591,1590,1,0,1041662.4037529505,191219.2142870023
5592,1591,1,0,909638.5461691926,198155.67295539708
5593,1592,1,0,1028122.2011652056,193409.19945098177
5594,1593,1,0,1090544.8650451314,205551.87540214925
5595,1594,1,0,1098732.797064318,212051.67141966205
5596,1595,1,0,1002056.1631256875,186572.99800151752
5597,1596,1,0,1029986.7915975461,186049.01304164398
5598,1597,1,0,981140.9789681088,199743.38038024254
5599,1598,1,0,998934.970478088,189912.9268262468
5600,1599,1,0,904599.4046374124,202131.43308820872
5601,1600,1,0,990349.7433067563,182552.6239968038
5602,1601,1,0,1003520.6874607328,184600.01315535497
5603,1602,1,0,1098364.9497527548,209602.3963364853
5604,1603,1,0,972767.0297033881,213589.19232191207
5605,1604,1,0,920436.6876037469,215111.22977446477
5606,1605,1,0,1031774.7065093621,183264.3741127429
5607,1606,1,0,987489.2279479471,203870.35202039723
5608,1607,1,0,1024746.5770564632,209480.26607425505
5609,1608,1,0,1031822.7258869776,205747.5398825303
5610,1609,1,0,1064089.2202642509,180822.35920838543
5611,1610,1,0,1091942.6345310356,197210.45097872126
5612,1611,1,0,956879.3074597435,199584.70021218105
5613,1612,1,0,1088059.3428239159,216756.15944261325
5614,1613,1,0,1063543.8181524323,188930.3191554785
5615,1614,1,0,957194.3333617266,213160.73681833342
5616,1615,1,0,1030442.0965077643,189837.56004922697
5617,1616,1,0,1073824.2862182364,216165.37718585634
5618,1617,1,0,1026983.0361159347,219385.22761980348
5619,1618,1,0,1010306.900538184,214325.75132432953
5620,1619,1,0,960644.4340798385,218082.69963645434
5621,1620,1,0,972429.2871126197,183981.98411367636
5622,1621,1,0,931026.8351597777,205338.08047238117
5623,1622,1,0,1051436.9439207648,182189.0408934281
5624,1623,1,0,993902.5151242288,211368.28246367502
5625,1624,1,0,1005396.8371680322,196754.81985021548
5626,1625,1,0,935388.54992789,184545.57719691165
5627,1626,1,0,966609.295197673,191397.95627436996
5628,1627,1,0,973545.6013154595,183047.31102424156
5629,1628,1,0,945203.841666709,200612.66732121576
5630,1629,1,0,1098322.6175453665,196630.52047485096
